Dose strength,Rain,Rain_Above_3,mean_12,Above_15_percent_mean_12h,Above_5_percent_mean_12h,slide_dose
0.0876,0.0,False,0.08750000000000001,False,False,False
0.0853,0.0,False,0.08750000000000001,False,False,False
0.088,0.0,False,0.08750000000000001,False,False,False
0.0876,0.0,False,0.08750000000000001,False,False,False
0.0884,0.1,False,0.08750000000000001,False,False,False
0.0896,0.0,False,0.08750000000000001,False,False,False
0.0856,0.0,False,0.08750000000000001,False,False,False
0.0898,0.0,False,0.08750000000000001,False,False,False
0.088,0.1,False,0.08750000000000001,False,False,False
0.0874,0.0,False,0.08750000000000001,False,False,False
0.0847,0.0,False,0.087075,False,False,False
0.0872,0.0,False,0.087075,False,False,False
0.0896,0.0,False,0.087075,False,False,False
0.0871,0.0,False,0.087075,False,False,False
0.0862,0.0,False,0.087075,False,False,False
0.0889,0.0,False,0.087075,False,False,False
0.0862,0.0,False,0.087075,False,False,False
0.0836,0.0,False,0.087075,False,False,False
0.0871,0.0,False,0.087075,False,False,False
0.09,0.1,False,0.087075,False,False,False
0.0893,0.1,False,0.087075,False,False,False
0.085,0.0,False,0.087075,False,False,False
0.0904,0.1,False,0.087825,False,False,False
0.0895,0.1,False,0.087825,False,False,False
0.0897,0.0,False,0.087825,False,False,False
0.0898,0.0,False,0.087825,False,False,False
0.0889,0.0,False,0.087825,False,False,False
0.0896,0.1,False,0.087825,False,False,False
0.086,0.0,False,0.087825,False,False,False
0.0864,0.0,False,0.087825,False,False,False
0.086,0.0,False,0.087825,False,False,False
0.0868,0.0,False,0.087825,False,False,False
0.0871,0.0,False,0.087825,False,False,False
0.0837,0.4,False,0.087825,False,False,False
0.0895,0.3,False,0.08839999999999999,False,False,False
0.0848,0.2,False,0.08839999999999999,False,False,False
0.0892,0.2,False,0.08839999999999999,False,False,False
0.0867,0.2,False,0.08839999999999999,False,False,False
0.0888,0.2,False,0.08839999999999999,False,False,False
0.0855,0.3,False,0.08839999999999999,False,False,False
0.0891,0.3,False,0.08839999999999999,False,False,False
0.0881,0.4,False,0.08839999999999999,False,False,False
0.0904,0.2,False,0.08839999999999999,False,False,False
0.0894,0.0,False,0.08839999999999999,False,False,False
0.0886,0.0,False,0.08839999999999999,False,False,False
0.0907,0.0,False,0.08839999999999999,False,False,False
0.0893,0.0,False,0.08893333333333332,False,False,False
0.0858,0.0,False,0.08893333333333332,False,False,False
0.0903,0.0,False,0.08893333333333332,False,False,False
0.0877,0.0,False,0.08893333333333332,False,False,False
0.0898,0.1,False,0.08893333333333332,False,False,False
0.0901,0.1,False,0.08893333333333332,False,False,False
0.0897,0.0,False,0.08893333333333332,False,False,False
0.091,0.0,False,0.08893333333333332,False,False,False
0.0888,0.0,False,0.08893333333333332,False,False,False
0.0872,2.0,False,0.08893333333333332,False,False,False
0.0902,0.6,False,0.08893333333333332,False,False,False
0.0873,0.4,False,0.08893333333333332,False,False,False
0.0876,0.4,False,0.08799166666666668,False,False,False
0.089,0.2,False,0.08799166666666668,False,False,False
0.0866,0.2,False,0.08799166666666668,False,False,False
0.0884,0.1,False,0.08799166666666668,False,False,False
0.087,0.1,False,0.08799166666666668,False,False,False
0.0897,0.0,False,0.08799166666666668,False,False,False
0.0874,0.1,False,0.08799166666666668,False,False,False
0.0916,0.1,False,0.08799166666666668,False,False,False
0.0858,0.0,False,0.08799166666666668,False,False,False
0.0864,0.0,False,0.08799166666666668,False,False,False
0.0862,0.1,False,0.08799166666666668,False,False,False
0.0902,0.0,False,0.08799166666666668,False,False,False
0.0888,0.0,False,0.08889999999999999,False,False,False
0.0895,0.0,False,0.08889999999999999,False,False,False
0.0894,0.0,False,0.08889999999999999,False,False,False
0.0887,0.0,False,0.08889999999999999,False,False,False
0.0906,0.0,False,0.08889999999999999,False,False,False
0.0887,0.0,False,0.08889999999999999,False,False,False
0.0896,0.0,False,0.08889999999999999,False,False,False
0.0888,0.1,False,0.08889999999999999,False,False,False
0.0877,0.3,False,0.08889999999999999,False,False,False
0.0867,0.5,False,0.08889999999999999,False,False,False
0.0904,0.3,False,0.08889999999999999,False,False,False
0.0879,0.1,False,0.08889999999999999,False,False,False
0.0915,0.2,False,0.08900833333333334,False,False,False
0.089,0.1,False,0.08900833333333334,False,False,False
0.0876,0.0,False,0.08900833333333334,False,False,False
0.0905,0.1,False,0.08900833333333334,False,False,False
0.0896,0.1,False,0.08900833333333334,False,False,False
0.0895,0.0,False,0.08900833333333334,False,False,False
0.0858,0.0,False,0.08900833333333334,False,False,False
0.0885,0.0,False,0.08900833333333334,False,False,False
0.0876,0.0,False,0.08900833333333334,False,False,False
0.0896,0.0,False,0.08900833333333334,False,False,False
0.09,0.0,False,0.08900833333333334,False,False,False
0.0889,0.0,False,0.08900833333333334,False,False,False
0.0873,0.0,False,0.089725,False,False,False
0.0932,0.0,False,0.089725,False,False,False
0.0908,0.0,False,0.089725,False,False,False
0.0872,0.0,False,0.089725,False,False,False
0.0916,0.0,False,0.089725,False,False,False
0.0915,0.0,False,0.089725,False,False,False
0.0908,0.0,False,0.089725,False,False,False
0.0887,0.0,False,0.089725,False,False,False
0.0892,0.0,False,0.089725,False,False,False
0.0916,0.0,False,0.089725,False,False,False
0.0869,0.0,False,0.089725,False,False,False
0.0879,0.0,False,0.089725,False,False,False
0.0915,0.0,False,0.09054166666666667,False,False,False
0.089,0.0,False,0.09054166666666667,False,False,False
0.0907,0.0,False,0.09054166666666667,False,False,False
0.0937,0.0,False,0.09054166666666667,False,False,False
0.0894,0.0,False,0.09054166666666667,False,False,False
0.0917,0.0,False,0.09054166666666667,False,False,False
0.089,0.0,False,0.09054166666666667,False,False,False
0.0907,0.0,False,0.09054166666666667,False,False,False
0.089,0.0,False,0.09054166666666667,False,False,False
0.0899,0.0,False,0.09054166666666667,False,False,False
0.0921,0.0,False,0.09054166666666667,False,False,False
0.0898,0.0,False,0.09054166666666667,False,False,False
0.0929,0.0,False,0.09040833333333333,False,False,False
0.0908,0.0,False,0.09040833333333333,False,False,False
0.0913,0.0,False,0.09040833333333333,False,False,False
0.0903,0.0,False,0.09040833333333333,False,False,False
0.0925,0.0,False,0.09040833333333333,False,False,False
0.09,0.0,False,0.09040833333333333,False,False,False
0.0912,1.1,False,0.09040833333333333,False,False,False
0.088,0.4,False,0.09040833333333333,False,False,False
0.0898,0.3,False,0.09040833333333333,False,False,False
0.0868,0.4,False,0.09040833333333333,False,False,False
0.0919,0.4,False,0.09040833333333333,False,False,False
0.0894,0.6,False,0.09040833333333333,False,False,False
0.0909,0.7,False,0.09100833333333334,False,False,False
0.0902,0.8,False,0.09100833333333334,False,False,False
0.0938,0.4,False,0.09100833333333334,False,False,False
0.0923,0.1,False,0.09100833333333334,False,False,False
0.0872,0.1,False,0.09100833333333334,False,False,False
0.0886,0.0,False,0.09100833333333334,False,False,False
0.0901,0.0,False,0.09100833333333334,False,False,False
0.0917,0.0,False,0.09100833333333334,False,False,False
0.0888,0.0,False,0.09100833333333334,False,False,False
0.0934,0.0,False,0.09100833333333334,False,False,False
0.0909,0.0,False,0.09100833333333334,False,False,False
0.0942,0.0,False,0.09100833333333334,False,False,False
0.09,0.0,False,0.09040833333333333,False,False,False
0.0905,0.0,False,0.09040833333333333,False,False,False
0.0895,0.0,False,0.09040833333333333,False,False,False
0.0916,0.0,False,0.09040833333333333,False,False,False
0.0892,0.0,False,0.09040833333333333,False,False,False
0.0905,0.0,False,0.09040833333333333,False,False,False
0.0898,0.0,False,0.09040833333333333,False,False,False
0.0893,0.0,False,0.09040833333333333,False,False,False
0.0898,0.0,False,0.09040833333333333,False,False,False
0.0916,0.0,False,0.09040833333333333,False,False,False
0.091,0.0,False,0.09040833333333333,False,False,False
0.0921,0.0,False,0.09040833333333333,False,False,False
0.0923,0.1,False,0.09175,False,False,False
0.0929,0.0,False,0.09175,False,False,False
0.0918,0.0,False,0.09175,False,False,False
0.0908,0.0,False,0.09175,False,False,False
0.0944,0.0,False,0.09175,False,False,False
0.0941,0.0,False,0.09175,False,False,False
0.0928,0.0,False,0.09175,False,False,False
0.0908,0.0,False,0.09175,False,False,False
0.0873,0.0,False,0.09175,False,False,False
0.0919,0.0,False,0.09175,False,False,False
0.091,0.0,False,0.09175,False,False,False
0.0909,0.0,False,0.09175,False,False,False
0.093,0.0,False,0.09179999999999999,False,False,False
0.089,0.0,False,0.09179999999999999,False,False,False
0.0917,0.0,False,0.09179999999999999,False,False,False
0.0919,0.0,False,0.09179999999999999,False,False,False
0.0922,0.0,False,0.09179999999999999,False,False,False
0.0933,0.0,False,0.09179999999999999,False,False,False
0.0928,0.0,False,0.09179999999999999,False,False,False
0.0921,0.0,False,0.09179999999999999,False,False,False
0.0923,0.0,False,0.09179999999999999,False,False,False
0.0902,0.1,False,0.09179999999999999,False,False,False
0.0929,0.2,False,0.09179999999999999,False,False,False
0.0902,0.3,False,0.09179999999999999,False,False,False
0.0919,0.2,False,0.09224166666666667,False,False,False
0.0949,0.1,False,0.09224166666666667,False,False,False
0.0917,0.2,False,0.09224166666666667,False,False,False
0.0942,0.2,False,0.09224166666666667,False,False,False
0.0923,0.1,False,0.09224166666666667,False,False,False
0.0926,0.0,False,0.09224166666666667,False,False,False
0.0926,0.0,False,0.09224166666666667,False,False,False
0.0883,0.0,False,0.09224166666666667,False,False,False
0.0926,0.0,False,0.09224166666666667,False,False,False
0.0914,0.0,False,0.09224166666666667,False,False,False
0.0923,0.0,False,0.09224166666666667,False,False,False
0.0921,0.0,False,0.09224166666666667,False,False,False
0.0902,0.0,False,0.0922,False,False,False
0.094,0.0,False,0.0922,False,False,False
0.0951,0.0,False,0.0922,False,False,False
0.0932,0.0,False,0.0922,False,False,False
0.092,0.0,False,0.0922,False,False,False
0.094,0.0,False,0.0922,False,False,False
0.092,0.0,False,0.0922,False,False,False
0.0932,0.0,False,0.0922,False,False,False
0.0911,0.0,False,0.0922,False,False,False
0.093,0.7,False,0.0922,False,False,False
0.087,0.6,False,0.0922,False,False,False
0.0916,0.7,False,0.0922,False,False,False
0.0912,0.7,False,0.09275,False,False,False
0.0933,0.4,False,0.09275,False,False,False
0.0907,0.3,False,0.09275,False,False,False
0.0934,0.2,False,0.09275,False,False,False
0.0897,0.2,False,0.09275,False,False,False
0.0935,0.1,False,0.09275,False,False,False
0.093,0.1,False,0.09275,False,False,False
0.0937,0.0,False,0.09275,False,False,False
0.0926,0.0,False,0.09275,False,False,False
0.0917,0.0,False,0.09275,False,False,False
0.0959,0.4,False,0.09275,False,False,False
0.0943,0.0,False,0.09275,False,False,False
0.0955,0.0,False,0.09192499999999999,False,False,False
0.0941,0.0,False,0.09192499999999999,False,False,False
0.093,0.0,False,0.09192499999999999,False,False,False
0.0924,0.0,False,0.09192499999999999,False,False,False
0.0879,0.0,False,0.09192499999999999,False,False,False
0.0891,0.0,False,0.09192499999999999,False,False,False
0.0943,0.0,False,0.09192499999999999,False,False,False
0.0914,0.4,False,0.09192499999999999,False,False,False
0.0904,0.1,False,0.09192499999999999,False,False,False
0.0913,0.0,False,0.09192499999999999,False,False,False
0.093,0.0,False,0.09192499999999999,False,False,False
0.0907,0.0,False,0.09192499999999999,False,False,False
0.0937,0.0,False,0.09170833333333334,False,False,False
0.0913,0.0,False,0.09170833333333334,False,False,False
0.091,0.0,False,0.09170833333333334,False,False,False
0.0917,0.0,False,0.09170833333333334,False,False,False
0.0912,0.0,False,0.09170833333333334,False,False,False
0.0904,0.0,False,0.09170833333333334,False,False,False
0.0899,0.0,False,0.09170833333333334,False,False,False
0.0923,0.0,False,0.09170833333333334,False,False,False
0.0922,0.0,False,0.09170833333333334,False,False,False
0.0914,0.0,False,0.09170833333333334,False,False,False
0.0931,0.0,False,0.09170833333333334,False,False,False
0.0923,0.0,False,0.09170833333333334,False,False,False
0.0951,0.0,False,0.09253333333333334,False,False,False
0.0938,0.0,False,0.09253333333333334,False,False,False
0.09,0.0,False,0.09253333333333334,False,False,False
0.0892,0.0,False,0.09253333333333334,False,False,False
0.0899,0.0,False,0.09253333333333334,False,False,False
0.0929,0.0,False,0.09253333333333334,False,False,False
0.0909,0.0,False,0.09253333333333334,False,False,False
0.0935,0.0,False,0.09253333333333334,False,False,False
0.0918,0.7,False,0.09253333333333334,False,False,False
0.0952,0.1,False,0.09253333333333334,False,False,False
0.093,0.1,False,0.09253333333333334,False,False,False
0.0951,0.0,False,0.09253333333333334,False,False,False
0.0978,0.1,False,0.09323333333333333,False,False,False
0.0959,0.1,False,0.09323333333333333,False,False,False
0.0958,0.0,False,0.09323333333333333,False,False,False
0.0945,0.0,False,0.09323333333333333,False,False,False
0.0934,0.0,False,0.09323333333333333,False,False,False
0.089,0.0,False,0.09323333333333333,False,False,False
0.0933,0.0,False,0.09323333333333333,False,False,False
0.095,0.0,False,0.09323333333333333,False,False,False
0.0887,0.0,False,0.09323333333333333,False,False,False
0.0911,0.0,False,0.09323333333333333,False,False,False
0.0908,0.0,False,0.09323333333333333,False,False,False
0.0935,0.0,False,0.09323333333333333,False,False,False
0.0953,0.0,False,0.09389166666666666,False,False,False
0.0919,0.0,False,0.09389166666666666,False,False,False
0.0933,0.0,False,0.09389166666666666,False,False,False
0.0917,0.0,False,0.09389166666666666,False,False,False
0.0925,0.0,False,0.09389166666666666,False,False,False
0.0933,0.0,False,0.09389166666666666,False,False,False
0.0932,0.0,False,0.09389166666666666,False,False,False
0.0962,0.5,False,0.09389166666666666,False,False,False
0.0948,0.0,False,0.09389166666666666,False,False,False
0.0956,0.4,False,0.09389166666666666,False,False,False
0.0956,0.3,False,0.09389166666666666,False,False,False
0.0933,0.0,False,0.09389166666666666,False,False,False
0.0936,0.0,False,0.09285833333333333,False,False,False
0.0903,0.0,False,0.09285833333333333,False,False,False
0.0926,0.0,False,0.09285833333333333,False,False,False
0.0903,0.0,False,0.09285833333333333,False,False,False
0.0911,0.0,False,0.09285833333333333,False,False,False
0.0944,0.0,False,0.09285833333333333,False,False,False
0.0902,0.0,False,0.09285833333333333,False,False,False
0.092,0.0,False,0.09285833333333333,False,False,False
0.096,0.4,False,0.09285833333333333,False,False,False
0.0959,0.5,False,0.09285833333333333,False,False,False
0.0926,0.5,False,0.09285833333333333,False,False,False
0.0953,0.2,False,0.09285833333333333,False,False,False
0.0919,0.0,False,0.0934,False,False,False
0.0945,0.0,False,0.0934,False,False,False
0.0928,0.0,False,0.0934,False,False,False
0.0944,0.0,False,0.0934,False,False,False
0.0933,0.0,False,0.0934,False,False,False
0.0917,0.0,False,0.0934,False,False,False
0.0927,0.0,False,0.0934,False,False,False
0.0923,0.0,False,0.0934,False,False,False
0.094,0.0,False,0.0934,False,False,False
0.0952,0.0,False,0.0934,False,False,False
0.0938,0.0,False,0.0934,False,False,False
0.0942,0.0,False,0.0934,False,False,False
0.0992,0.0,False,0.09275,False,True,False
0.0973,0.1,False,0.09275,False,False,False
0.0941,0.1,False,0.09275,False,False,False
0.095,0.1,False,0.09275,False,False,False
0.092,0.1,False,0.09275,False,False,False
0.0901,0.0,False,0.09275,False,False,False
0.0931,0.0,False,0.09275,False,False,False
0.0909,0.0,False,0.09275,False,False,False
0.0877,0.0,False,0.09275,False,False,False
0.0914,0.0,False,0.09275,False,False,False
0.0908,0.0,False,0.09275,False,False,False
0.0914,0.0,False,0.09275,False,False,False
0.0915,0.0,False,0.09040833333333333,False,False,False
0.0934,0.0,False,0.09040833333333333,False,False,False
0.092,0.0,False,0.09040833333333333,False,False,False
0.0892,0.0,False,0.09040833333333333,False,False,False
0.0927,0.0,False,0.09040833333333333,False,False,False
0.09,0.0,False,0.09040833333333333,False,False,False
0.0939,0.0,False,0.09040833333333333,False,False,False
0.0897,0.2,False,0.09040833333333333,False,False,False
0.0884,0.0,False,0.09040833333333333,False,False,False
0.0899,0.1,False,0.09040833333333333,False,False,False
0.0869,0.1,False,0.09040833333333333,False,False,False
0.0873,0.0,False,0.09040833333333333,False,False,False
0.0906,0.0,False,0.090275,False,False,False
0.0905,0.0,False,0.090275,False,False,False
0.09,0.0,False,0.090275,False,False,False
0.0889,0.0,False,0.090275,False,False,False
0.0925,0.0,False,0.090275,False,False,False
0.091,0.0,False,0.090275,False,False,False
0.0883,0.0,False,0.090275,False,False,False
0.0884,0.0,False,0.090275,False,False,False
0.0895,0.0,False,0.090275,False,False,False
0.0934,0.0,False,0.090275,False,False,False
0.0903,0.0,False,0.090275,False,False,False
0.0899,0.0,False,0.090275,False,False,False
0.0899,0.0,False,0.09068333333333334,False,False,False
0.0912,0.0,False,0.09068333333333334,False,False,False
0.0931,0.0,False,0.09068333333333334,False,False,False
0.0902,0.0,False,0.09068333333333334,False,False,False
0.0877,0.0,False,0.09068333333333334,False,False,False
0.0913,0.0,False,0.09068333333333334,False,False,False
0.0911,0.0,False,0.09068333333333334,False,False,False
0.0932,0.0,False,0.09068333333333334,False,False,False
0.0891,0.0,False,0.09068333333333334,False,False,False
0.0904,0.0,False,0.09068333333333334,False,False,False
0.0903,0.0,False,0.09068333333333334,False,False,False
0.0907,0.0,False,0.09068333333333334,False,False,False
0.0884,0.1,False,0.09060833333333333,False,False,False
0.0908,0.5,False,0.09060833333333333,False,False,False
0.0927,0.3,False,0.09060833333333333,False,False,False
0.0936,0.3,False,0.09060833333333333,False,False,False
0.0917,0.3,False,0.09060833333333333,False,False,False
0.0906,0.2,False,0.09060833333333333,False,False,False
0.0912,0.2,False,0.09060833333333333,False,False,False
0.0899,0.0,False,0.09060833333333333,False,False,False
0.0898,0.0,False,0.09060833333333333,False,False,False
0.0871,0.0,False,0.09060833333333333,False,False,False
0.0913,0.0,False,0.09060833333333333,False,False,False
0.0902,0.0,False,0.09060833333333333,False,False,False
0.088,0.0,False,0.0901,False,False,False
0.091,0.0,False,0.0901,False,False,False
0.0887,0.0,False,0.0901,False,False,False
0.0888,0.0,False,0.0901,False,False,False
0.0887,0.0,False,0.0901,False,False,False
0.0912,0.0,False,0.0901,False,False,False
0.0882,0.0,False,0.0901,False,False,False
0.0902,0.0,False,0.0901,False,False,False
0.0898,0.0,False,0.0901,False,False,False
0.0927,0.0,False,0.0901,False,False,False
0.0917,0.0,False,0.0901,False,False,False
0.0922,0.0,False,0.0901,False,False,False
0.089,0.0,False,0.09215,False,False,False
0.095,0.0,False,0.09215,False,False,False
0.099,0.1,False,0.09215,False,True,False
0.0947,0.1,False,0.09215,False,False,False
0.0911,0.1,False,0.09215,False,False,False
0.0949,0.1,False,0.09215,False,False,False
0.0909,0.0,False,0.09215,False,False,False
0.0912,0.1,False,0.09215,False,False,False
0.0905,0.0,False,0.09215,False,False,False
0.0903,0.1,False,0.09215,False,False,False
0.089,0.0,False,0.09215,False,False,False
0.0902,0.0,False,0.09215,False,False,False
0.0915,0.1,False,0.08974166666666666,False,False,False
0.0907,0.0,False,0.08974166666666666,False,False,False
0.0923,0.0,False,0.08974166666666666,False,False,False
0.0943,0.1,False,0.08974166666666666,False,True,False
0.0907,0.0,False,0.08974166666666666,False,False,False
0.0887,0.0,False,0.08974166666666666,False,False,False
0.0875,0.0,False,0.08974166666666666,False,False,False
0.0898,0.0,False,0.08974166666666666,False,False,False
0.087,0.0,False,0.08974166666666666,False,False,False
0.09,0.0,False,0.08974166666666666,False,False,False
0.0869,0.0,False,0.08974166666666666,False,False,False
0.0875,0.0,False,0.08974166666666666,False,False,False
0.0889,0.0,False,0.0897,False,False,False
0.0897,0.0,False,0.0897,False,False,False
0.0896,0.0,False,0.0897,False,False,False
0.0913,0.0,False,0.0897,False,False,False
0.0908,0.0,False,0.0897,False,False,False
0.0897,0.0,False,0.0897,False,False,False
0.0908,0.0,False,0.0897,False,False,False
0.0864,0.0,False,0.0897,False,False,False
0.0873,0.0,False,0.0897,False,False,False
0.0907,0.0,False,0.0897,False,False,False
0.0895,0.0,False,0.0897,False,False,False
0.0917,0.0,False,0.0897,False,False,False
0.0884,0.0,False,0.08795833333333332,False,False,False
0.0896,0.0,False,0.08795833333333332,False,False,False
0.091,0.0,False,0.08795833333333332,False,False,False
0.0897,0.0,False,0.08795833333333332,False,False,False
0.0851,0.0,False,0.08795833333333332,False,False,False
0.0868,0.0,False,0.08795833333333332,False,False,False
0.0874,0.0,False,0.08795833333333332,False,False,False
0.0886,0.0,False,0.08795833333333332,False,False,False
0.0888,0.0,False,0.08795833333333332,False,False,False
0.0846,0.0,False,0.08795833333333332,False,False,False
0.088,0.0,False,0.08795833333333332,False,False,False
0.0875,0.0,False,0.08795833333333332,False,False,False
0.0886,0.0,False,0.087675,False,False,False
0.088,0.0,False,0.087675,False,False,False
0.0851,0.0,False,0.087675,False,False,False
0.0871,0.0,False,0.087675,False,False,False
0.0865,0.0,False,0.087675,False,False,False
0.0892,0.0,False,0.087675,False,False,False
0.0859,0.0,False,0.087675,False,False,False
0.0875,0.0,False,0.087675,False,False,False
0.0888,0.0,False,0.087675,False,False,False
0.086,0.0,False,0.087675,False,False,False
0.0913,0.0,False,0.087675,False,False,False
0.0881,0.0,False,0.087675,False,False,False
0.0874,0.0,False,0.08774166666666666,False,False,False
0.0856,0.0,False,0.08774166666666666,False,False,False
0.0879,0.0,False,0.08774166666666666,False,False,False
0.0881,0.0,False,0.08774166666666666,False,False,False
0.0886,0.0,False,0.08774166666666666,False,False,False
0.0882,0.0,False,0.08774166666666666,False,False,False
0.0875,0.0,False,0.08774166666666666,False,False,False
0.0888,0.0,False,0.08774166666666666,False,False,False
0.0902,0.0,False,0.08774166666666666,False,False,False
0.0874,0.0,False,0.08774166666666666,False,False,False
0.0833,0.0,False,0.08774166666666666,False,False,False
0.0899,0.0,False,0.08774166666666666,False,False,False
0.0897,0.0,False,0.08827499999999999,False,False,False
0.0892,0.0,False,0.08827499999999999,False,False,False
0.0865,0.0,False,0.08827499999999999,False,False,False
0.0852,0.0,False,0.08827499999999999,False,False,False
0.0873,0.0,False,0.08827499999999999,False,False,False
0.0898,0.0,False,0.08827499999999999,False,False,False
0.0912,0.0,False,0.08827499999999999,False,False,False
0.0895,0.0,False,0.08827499999999999,False,False,False
0.088,0.0,False,0.08827499999999999,False,False,False
0.0846,0.0,False,0.08827499999999999,False,False,False
0.088,0.0,False,0.08827499999999999,False,False,False
0.0903,0.0,False,0.08827499999999999,False,False,False
0.0859,0.0,False,0.08885833333333333,False,False,False
0.088,0.0,False,0.08885833333333333,False,False,False
0.0892,0.0,False,0.08885833333333333,False,False,False
0.0888,0.0,False,0.08885833333333333,False,False,False
0.0903,0.0,False,0.08885833333333333,False,False,False
0.0904,0.0,False,0.08885833333333333,False,False,False
0.0922,0.0,False,0.08885833333333333,False,False,False
0.0885,0.0,False,0.08885833333333333,False,False,False
0.0884,0.0,False,0.08885833333333333,False,False,False
0.0875,0.0,False,0.08885833333333333,False,False,False
0.0887,0.0,False,0.08885833333333333,False,False,False
0.0884,0.0,False,0.08885833333333333,False,False,False
0.0838,0.0,False,0.08794999999999999,False,False,False
0.0861,0.0,False,0.08794999999999999,False,False,False
0.0871,0.0,False,0.08794999999999999,False,False,False
0.0876,0.0,False,0.08794999999999999,False,False,False
0.0895,0.0,False,0.08794999999999999,False,False,False
0.0858,0.0,False,0.08794999999999999,False,False,False
0.089,0.0,False,0.08794999999999999,False,False,False
0.0892,0.0,False,0.08794999999999999,False,False,False
0.09,0.0,False,0.08794999999999999,False,False,False
0.0872,0.0,False,0.08794999999999999,False,False,False
0.0901,0.0,False,0.08794999999999999,False,False,False
0.09,0.0,False,0.08794999999999999,False,False,False
0.0889,0.1,False,0.0893,False,False,False
0.0875,0.1,False,0.0893,False,False,False
0.0914,0.0,False,0.0893,False,False,False
0.0917,0.1,False,0.0893,False,False,False
0.0888,0.1,False,0.0893,False,False,False
0.0891,0.0,False,0.0893,False,False,False
0.0908,0.0,False,0.0893,False,False,False
0.0903,0.1,False,0.0893,False,False,False
0.0908,0.0,False,0.0893,False,False,False
0.0862,0.1,False,0.0893,False,False,False
0.0893,0.0,False,0.0893,False,False,False
0.0868,0.1,False,0.0893,False,False,False
0.0877,0.0,False,0.08795833333333335,False,False,False
0.0881,0.1,False,0.08795833333333335,False,False,False
0.0889,0.0,False,0.08795833333333335,False,False,False
0.0879,0.1,False,0.08795833333333335,False,False,False
0.0888,0.0,False,0.08795833333333335,False,False,False
0.087,0.1,False,0.08795833333333335,False,False,False
0.089,0.0,False,0.08795833333333335,False,False,False
0.0892,0.0,False,0.08795833333333335,False,False,False
0.0866,0.0,False,0.08795833333333335,False,False,False
0.0874,0.0,False,0.08795833333333335,False,False,False
0.0888,0.1,False,0.08795833333333335,False,False,False
0.0861,0.0,False,0.08795833333333335,False,False,False
0.0886,0.0,False,0.08925,False,False,False
0.0914,0.0,False,0.08925,False,False,False
0.0886,0.0,False,0.08925,False,False,False
0.0894,0.0,False,0.08925,False,False,False
0.0878,0.0,False,0.08925,False,False,False
0.09,0.1,False,0.08925,False,False,False
0.0919,0.0,False,0.08925,False,False,False
0.0884,0.0,False,0.08925,False,False,False
0.088,0.0,False,0.08925,False,False,False
0.0908,0.0,False,0.08925,False,False,False
0.0896,0.0,False,0.08925,False,False,False
0.0865,0.0,False,0.08925,False,False,False
0.0925,0.0,False,0.0886,False,False,False
0.0884,0.0,False,0.0886,False,False,False
0.088,0.0,False,0.0886,False,False,False
0.0859,0.0,False,0.0886,False,False,False
0.0852,0.0,False,0.0886,False,False,False
0.0872,0.0,False,0.0886,False,False,False
0.0883,0.0,False,0.0886,False,False,False
0.0891,0.0,False,0.0886,False,False,False
0.0907,0.0,False,0.0886,False,False,False
0.0896,0.0,False,0.0886,False,False,False
0.0894,0.0,False,0.0886,False,False,False
0.0889,0.0,False,0.0886,False,False,False
0.0882,0.0,False,0.08842499999999999,False,False,False
0.0912,0.0,False,0.08842499999999999,False,False,False
0.088,0.0,False,0.08842499999999999,False,False,False
0.0893,0.0,False,0.08842499999999999,False,False,False
0.0891,0.0,False,0.08842499999999999,False,False,False
0.0896,0.0,False,0.08842499999999999,False,False,False
0.0886,0.0,False,0.08842499999999999,False,False,False
0.0877,0.0,False,0.08842499999999999,False,False,False
0.0866,0.0,False,0.08842499999999999,False,False,False
0.0863,0.0,False,0.08842499999999999,False,False,False
0.087,0.0,False,0.08842499999999999,False,False,False
0.0895,0.0,False,0.08842499999999999,False,False,False
0.0885,0.0,False,0.08774166666666666,False,False,False
0.0874,0.0,False,0.08774166666666666,False,False,False
0.089,0.0,False,0.08774166666666666,False,False,False
0.0886,0.0,False,0.08774166666666666,False,False,False
0.0882,0.0,False,0.08774166666666666,False,False,False
0.0851,0.0,False,0.08774166666666666,False,False,False
0.0859,0.0,False,0.08774166666666666,False,False,False
0.0897,0.0,False,0.08774166666666666,False,False,False
0.0864,0.0,False,0.08774166666666666,False,False,False
0.0874,0.0,False,0.08774166666666666,False,False,False
0.0884,0.0,False,0.08774166666666666,False,False,False
0.0883,0.0,False,0.08774166666666666,False,False,False
0.0896,0.1,False,0.08854166666666667,False,False,False
0.0865,0.0,False,0.08854166666666667,False,False,False
0.0871,0.0,False,0.08854166666666667,False,False,False
0.0917,0.0,False,0.08854166666666667,False,False,False
0.0877,0.0,False,0.08854166666666667,False,False,False
0.0857,0.0,False,0.08854166666666667,False,False,False
0.0931,0.0,False,0.08854166666666667,False,True,False
0.0918,0.0,False,0.08854166666666667,False,False,False
0.0871,0.0,False,0.08854166666666667,False,False,False
0.0871,0.0,False,0.08854166666666667,False,False,False
0.0885,0.1,False,0.08854166666666667,False,False,False
0.0866,0.0,False,0.08854166666666667,False,False,False
0.0888,0.0,False,0.08890833333333333,False,False,False
0.0884,0.0,False,0.08890833333333333,False,False,False
0.0891,0.0,False,0.08890833333333333,False,False,False
0.0881,0.0,False,0.08890833333333333,False,False,False
0.0894,0.0,False,0.08890833333333333,False,False,False
0.0891,0.0,False,0.08890833333333333,False,False,False
